ID,Target
ID_000144,1
ID_000145,1
ID_000146,1
ID_000147,1
ID_000148,1
ID_000149,1
ID_000150,1
ID_000151,1
ID_000152,1
ID_000153,1
ID_000154,1
ID_000155,1
ID_000156,1
ID_000157,1
ID_000158,1
ID_000159,1
ID_000160,1
ID_000161,1
ID_000162,1
ID_000163,1
ID_000164,1
ID_000165,1
ID_000166,1
ID_000167,1
ID_000168,1
ID_000169,1
ID_000170,1
ID_000171,1
ID_000172,1
ID_000173,1
ID_000174,1
ID_000175,1
ID_000176,1
ID_000177,1
ID_000178,1
ID_000179,1
ID_000180,1
ID_000181,1
ID_000182,1
ID_000183,1
ID_000184,1
ID_000185,1
ID_000186,1
ID_000187,1
ID_000188,1
ID_000189,1
ID_000190,1
ID_000191,1
ID_000192,1
ID_000193,1
ID_000194,1
ID_000195,1
ID_000196,1
ID_000197,1
ID_000198,1
ID_000199,1
ID_000200,1
ID_000201,1
ID_000202,1
ID_000203,1
ID_000204,1
ID_000205,1
ID_000206,1
ID_000207,1
ID_000208,1
ID_000209,1
ID_000210,1
ID_000211,1
ID_000212,1
ID_000213,1
ID_000214,1
ID_000215,1
ID_000216,1
ID_000217,1
ID_000218,1
ID_000219,1
ID_000220,1
ID_000221,1
ID_000222,1
ID_000223,1
ID_000224,1
ID_000225,1
ID_000226,1
ID_000227,1
ID_000228,1
ID_000229,1
ID_000230,1
ID_000231,1
ID_000232,1
ID_000233,1
ID_000234,1
ID_000235,1
ID_000236,1
ID_000237,1
ID_000238,1
ID_000239,1
ID_000240,1
ID_000241,1
ID_000242,1
ID_000243,1
ID_000244,1
ID_000245,1
ID_000246,1
ID_000247,1
ID_000248,1
ID_000249,1
ID_000250,1
ID_000251,1
ID_000252,1
ID_000253,1
ID_000254,1
ID_000255,1
ID_000256,1
ID_000257,1
ID_000258,1
ID_000259,1
ID_000260,1
ID_000261,1
ID_000262,1
ID_000263,1
ID_000264,1
ID_000265,1
ID_000266,1
ID_000267,1
ID_000268,1
ID_000269,1
ID_000270,1
ID_000271,1
ID_000272,1
ID_000273,1
ID_000274,1
ID_000275,1
ID_000276,1
ID_000277,1
ID_000278,1
ID_000279,1
ID_000280,1
ID_000281,1
ID_000282,1
ID_000283,1
ID_000284,1
ID_000285,1
ID_000286,1
ID_000287,1
ID_000288,1
ID_000289,1
ID_000290,1
ID_000291,1
ID_000292,1
ID_000293,1
ID_000294,1
ID_000295,1
ID_000296,1
ID_000297,1
ID_000298,1
ID_000299,1
ID_000300,1
ID_000301,1
ID_000302,1
ID_000303,1
ID_000304,1
ID_000305,1
ID_000306,1
ID_000307,1
ID_000308,1
ID_000309,1
ID_000310,1
ID_000311,1
ID_000312,1
ID_000313,1
ID_000314,1
ID_000315,1
ID_000316,1
ID_000317,1
ID_000318,1
ID_000319,1
ID_000320,1
ID_000321,1
ID_000322,1
ID_000323,1
ID_000324,1
ID_000325,1
ID_000326,1
ID_000327,1
ID_000328,1
ID_000329,1
ID_000330,1
ID_000331,1
ID_000332,1
ID_000333,1
ID_000334,1
ID_000335,1
ID_000336,1
ID_000337,1
ID_000338,1
ID_000339,1
ID_000340,1
ID_000341,1
ID_000342,1
ID_000343,1
ID_000344,1
ID_000345,1
ID_000346,1
ID_000347,1
ID_000348,1
ID_000349,1
ID_000350,1
ID_000351,1
ID_000352,1
ID_000353,1
ID_000354,1
ID_000355,1
ID_000356,1
ID_000357,1
ID_000358,1
ID_000359,1
ID_000360,1
ID_000361,1
ID_000362,1
ID_000363,1
ID_000364,1
ID_000365,1
ID_000366,1
ID_000367,1
ID_000368,1
ID_000369,1
ID_000370,1
ID_000371,1
ID_000372,1
ID_000373,1
ID_000374,1
ID_000375,1
ID_000376,1
ID_000377,1
ID_000378,1
ID_000379,1
ID_000380,1
ID_000381,1
ID_000382,1
ID_000383,1
ID_000384,1
ID_000385,1
ID_000386,1
ID_000387,1
ID_000388,1
ID_000389,1
ID_000390,1
ID_000391,1
ID_000392,1
ID_000393,1
ID_000394,1
ID_000395,1
ID_000396,1
ID_000397,1
ID_000398,1
ID_000399,1
ID_000400,1
ID_000401,1
ID_000402,1
ID_000403,1
ID_000404,1
ID_000405,1
ID_000406,1
ID_000407,1
ID_000408,1
ID_000409,1
ID_000410,1
ID_000411,1
ID_000412,1
ID_000413,1
ID_000414,1
ID_000415,1
ID_000416,1
ID_000417,1
ID_000418,1
ID_000419,1
ID_000420,1
ID_000421,1
ID_000422,1
ID_000423,1
ID_000424,1
ID_000425,1
ID_000426,1
ID_000427,1
ID_000428,1
ID_000429,1
ID_000430,1
ID_000431,1
ID_000432,1
ID_000433,1
ID_000434,1
ID_000435,1
ID_000436,1
ID_000437,1
ID_000438,1
ID_000439,1
ID_000440,1
ID_000441,1
ID_000442,1
ID_000443,1
ID_000444,1
ID_000445,1
ID_000446,1
ID_000447,1
ID_000448,1
ID_000449,1
ID_000450,1
ID_000451,1
ID_000452,1
ID_000453,1
ID_000454,1
ID_000455,1
ID_000456,1
ID_000457,1
ID_000458,1
ID_000459,1
ID_000460,1
ID_000461,1
ID_000462,1
ID_000463,1
ID_000464,1
ID_000465,1
ID_000466,1
ID_000467,1
ID_000468,1
ID_000469,1
ID_000470,1
ID_000471,1
ID_000472,1
ID_000473,1
ID_000474,1
ID_000475,1
ID_000476,1
ID_000477,1
ID_000478,1
ID_000479,1
ID_000480,1
ID_000481,1
ID_000482,1
ID_000483,1
ID_000484,1
ID_000485,1
ID_000486,1
ID_000487,1
ID_000488,1
ID_000489,1
ID_000490,1
ID_000491,1
ID_000492,1
ID_000493,1
ID_000494,1
ID_000495,1
ID_000496,1
ID_000497,1
ID_000498,1
ID_000499,1
ID_000500,1
ID_000501,1
ID_000502,1
ID_000503,1
ID_000504,1
ID_000505,1
ID_000506,1
ID_000507,1
ID_000508,1
ID_000509,1
ID_000510,1
ID_000511,1
ID_000512,1
ID_000513,1
ID_000514,1
ID_000515,1
ID_000516,1
ID_000517,1
ID_000518,1
ID_000519,1
ID_000520,1
ID_000521,1
ID_000522,1
ID_000523,1
ID_000524,1
ID_000525,1
ID_000526,1
ID_000527,1
ID_000528,1
ID_000529,1
ID_000530,1
ID_000531,1
ID_000532,1
ID_000533,1
ID_000534,1
ID_000535,1
ID_000536,1
ID_000537,1
ID_000538,1
ID_000539,1
ID_000540,1
ID_000541,1
ID_000542,1
ID_000543,1
ID_000544,1
ID_000545,1
ID_000546,1
ID_000547,1
ID_000548,1
ID_000549,1
ID_000550,1
ID_000551,1
ID_000552,1
ID_000553,1
ID_000554,1
ID_000555,1
ID_000556,1
ID_000557,1
ID_000558,1
ID_000559,1
ID_000560,1
ID_000561,1
ID_000562,1
ID_000563,1
ID_000564,1
ID_000565,1
ID_000566,1
ID_000567,1
ID_000568,1
ID_000569,1
ID_000570,1
ID_000571,1
ID_000572,1
ID_000573,1
ID_000574,1
ID_000575,1
ID_000576,1
ID_000577,1
ID_000578,1
ID_000579,1
ID_000580,1
ID_000581,1
ID_000582,1
ID_000583,1
ID_000584,1
ID_000585,1
ID_000586,1
ID_000587,1
ID_000588,1
ID_000589,1
ID_000590,1
ID_000591,1
ID_000592,1
ID_000593,1
ID_000594,1
ID_000595,1
ID_000596,1
ID_000597,1
ID_000598,1
ID_000599,1
ID_000600,1
ID_000601,1
ID_000602,1
ID_000603,1
ID_000604,1
ID_000605,1
ID_000606,1
ID_000607,1
ID_000608,1
ID_000609,1
ID_000610,1
ID_000611,1
ID_000612,1
ID_000613,1
ID_000614,1
ID_000615,1
ID_000616,1
ID_000617,1
ID_000618,1
ID_000619,1
ID_000620,1
ID_000621,1
ID_000622,1
ID_000623,1
ID_000624,1
ID_000625,1
ID_000626,1
ID_000627,1
ID_000628,1
ID_000629,1
ID_000630,1
ID_000631,1
ID_000632,1
ID_000633,1
ID_000634,1
ID_000635,1
ID_000636,1
ID_000637,1
ID_000638,1
ID_000639,1
ID_000640,1
ID_000641,1
ID_000642,1
ID_000643,1
ID_000644,1
ID_000645,1
ID_000646,1
ID_000647,1
ID_000648,1
ID_000649,1
ID_000650,1
ID_000651,1
ID_000652,1
ID_000653,1
ID_000654,1
ID_000655,1
ID_000656,1
ID_000657,1
ID_000658,1
ID_000659,1
ID_000660,1
ID_000661,1
ID_000662,1
ID_000663,1
ID_000664,1
ID_000665,1
ID_000666,1
ID_000667,1
ID_000668,1
ID_000669,1
ID_000670,1
ID_000671,1
ID_000672,1
ID_000673,1
ID_000674,1
ID_000675,1
ID_000676,1
ID_000677,1
ID_000678,1
ID_000679,1
ID_000680,1
ID_000681,1
ID_000682,1
ID_000683,1
ID_000684,1
ID_000685,1
ID_000686,1
ID_000687,1
ID_000688,1
ID_000689,1
ID_000690,1
ID_000691,1
ID_000692,1
ID_000693,1
ID_000694,1
ID_000695,1
ID_000696,1
ID_000697,1
ID_000698,1
ID_000699,1
ID_000700,1
ID_000701,1
ID_000702,1
ID_000703,1
ID_000704,1
ID_000705,1
ID_000706,1
ID_000707,1
ID_000708,1
ID_000709,1
ID_000710,1
ID_000711,1
ID_000712,1
ID_000713,1
ID_000714,1
ID_000715,1
ID_000716,1
ID_000717,1
ID_000718,1
ID_000719,1
ID_000720,1
ID_000721,1
ID_000722,1
ID_000723,1
ID_000724,1
ID_000725,1
ID_000726,1
ID_000727,1
ID_000728,1
ID_000729,1
ID_000730,1
ID_000731,1
ID_000732,1
ID_000733,1
ID_000734,1
ID_000735,1
ID_000736,1
ID_000737,1
ID_000738,1
ID_000739,1
ID_000740,1
ID_000741,1
ID_000742,1
ID_000743,1
ID_000744,1
ID_000745,1
ID_000746,1
ID_000747,1
ID_000748,1
ID_000749,1
ID_000750,1
ID_000751,1
ID_000752,1
ID_000753,1
ID_000754,1
ID_000755,1
ID_000756,1
ID_000757,1
ID_000758,1
ID_000759,1
ID_000760,1
ID_000761,1
ID_000762,1
ID_000763,1
ID_000764,1
ID_000765,1
ID_000766,1
ID_000767,1
ID_000768,1
ID_000769,1
ID_000770,1
ID_000771,1
ID_000772,1
ID_000773,1
ID_000774,1
ID_000775,1
ID_000776,1
ID_000777,1
ID_000778,1
ID_000779,1
ID_000780,1
ID_000781,1
ID_000782,1
ID_000783,1
ID_000784,1
ID_000785,1
ID_000786,1
ID_000787,1
ID_000788,1
ID_000789,1
ID_000790,1
ID_000791,1
ID_000792,1
ID_000793,1
ID_000794,1
ID_000795,1
ID_000796,1
ID_000797,1
ID_000798,1
ID_000799,1
ID_000800,1
ID_000801,1
ID_000802,1
ID_000803,1
ID_000804,1
ID_000805,1
ID_000806,1
ID_000807,1
ID_000808,1
ID_000809,1
ID_000810,1
ID_000811,1
ID_000812,1
ID_000813,1
ID_000814,1
ID_000815,1
ID_000816,1
ID_000817,1
ID_000818,1
ID_000819,1
ID_000820,1
ID_000821,1
ID_000822,1
ID_000823,1
ID_000824,1
ID_000825,1
ID_000826,1
ID_000827,1
ID_000828,1
ID_000829,1
ID_000830,1
ID_000831,1
ID_000832,1
ID_000833,1
ID_000834,1
ID_000835,1
ID_000836,1
ID_000837,1
ID_000838,1
ID_000839,1
ID_000840,1
ID_000841,1
ID_000842,1
ID_000843,1
ID_000844,1
ID_000845,1
ID_000846,1
ID_000847,1
ID_000848,1
ID_000849,1
ID_000850,1
ID_000851,1
ID_000852,1
ID_000853,1
ID_000854,1
ID_000855,1
ID_000856,1
ID_000857,1
ID_000858,1
ID_000859,1
ID_000860,1
ID_000861,1
ID_000862,1
ID_000863,1
ID_000864,1
ID_000865,1
ID_000866,1
ID_000867,1
ID_000868,1
ID_000869,1
ID_000870,1
ID_000871,1
ID_000872,1
ID_000873,1
ID_000874,1
ID_000875,1
ID_000876,1
ID_000877,1
ID_000878,1
ID_000879,1
ID_000880,1
ID_000881,1
ID_000882,1
ID_000883,1
ID_000884,1
ID_000885,1
ID_000886,1
ID_000887,1
ID_000888,1
ID_000889,1
ID_000890,1
ID_000891,1
ID_000892,1
ID_000893,1
ID_000894,1
ID_000895,1
ID_000896,1
ID_000897,1
ID_000898,1
ID_000899,1
ID_000900,1
ID_000901,1
ID_000902,1
ID_000903,1
ID_000904,1
ID_000905,1
ID_000906,1
ID_000907,1
ID_000908,1
ID_000909,1
ID_000910,1
ID_000911,1
ID_000912,1
ID_000913,1
ID_000914,1
ID_000915,1
ID_000916,1
ID_000917,1
ID_000918,1
ID_000919,1
ID_000920,1
ID_000921,1
ID_000922,1
ID_000923,1
ID_000924,1
ID_000925,1
ID_000926,1
ID_000927,1
ID_000928,1
ID_000929,1
ID_000930,1
ID_000931,1
ID_000932,1
ID_000933,1
ID_000934,1
ID_000935,1
ID_000936,1
ID_000937,1
ID_000938,1
ID_000939,1
ID_000940,1
ID_000941,1
ID_000942,1
ID_000943,1
ID_000944,1
ID_000945,1
ID_000946,1
ID_000947,1
ID_000948,1
ID_000949,1
ID_000950,1
ID_000951,1
ID_000952,1
ID_000953,1
ID_000954,1
ID_000955,1
ID_000956,1
ID_000957,1
ID_000958,1
ID_000959,1
ID_000960,1
ID_000961,1
ID_000962,1
ID_000963,1
ID_000964,1
ID_000965,1
ID_000966,1
ID_000967,1
ID_000968,1
ID_000969,1
ID_000970,1
ID_000971,1
ID_000972,1
ID_000973,1
ID_000974,1
ID_000975,1
ID_000976,1
ID_000977,1
ID_000978,1
ID_000979,1
ID_000980,1
ID_000981,1
ID_000982,1
ID_000983,1
ID_000984,1
ID_000985,1
ID_000986,1
ID_000987,1
ID_000988,1
ID_000989,1
ID_000990,1
ID_000991,1
ID_000992,1
ID_000993,1
ID_000994,1
ID_000995,1
ID_000996,1
ID_000997,1
ID_000998,1
ID_000999,1
ID_001000,1
ID_001001,1
ID_001002,1
ID_001003,1
ID_001004,1
ID_001005,1
ID_001006,1
ID_001007,1
ID_001008,1
ID_001009,1
ID_001010,1
ID_001011,1
ID_001012,1
ID_001013,1
ID_001014,1
ID_001015,1
ID_001016,1
ID_001017,1
ID_001018,1
ID_001019,1
ID_001020,1
ID_001021,1
ID_001022,1
ID_001023,1
ID_001024,1
ID_001025,1
ID_001026,1
ID_001027,1
ID_001028,1
ID_001029,1
ID_001030,1
ID_001031,1
ID_001032,1
ID_001033,1
ID_001034,1
ID_001035,1
ID_001036,1
ID_001037,1
ID_001038,1
ID_001039,1
ID_001040,1
ID_001041,1
ID_001042,1
ID_001043,1
ID_001044,1
ID_001045,1
ID_001046,1
ID_001047,1
ID_001048,1
ID_001049,1
ID_001050,1
ID_001051,1
ID_001052,1
ID_001053,1
ID_001054,1
ID_001055,1
ID_001056,1
ID_001057,1
ID_001058,1
ID_001059,1
ID_001060,1
ID_001061,1
ID_001062,1
ID_001063,1
ID_001064,1
ID_001065,1
ID_001066,1
ID_001067,1
ID_001068,1
ID_001069,1
ID_001070,1
ID_001071,1
ID_001072,1
ID_001073,1
ID_001074,1
ID_001075,1
ID_001076,1
ID_001077,1
ID_001078,1
ID_001079,1
ID_001080,1
ID_001081,1
ID_001082,1
ID_001083,1
ID_001084,1
ID_001085,1
ID_001086,1
ID_001087,1
ID_001088,1
ID_001089,1
ID_001090,1
ID_001091,1
ID_001092,1
ID_001093,1
ID_001094,1
ID_001095,1
ID_001096,1
ID_001097,1
ID_001098,1
ID_001099,1
ID_001100,1
ID_001101,1
ID_001102,1
ID_001103,1
ID_001104,1
ID_001105,1
ID_001106,1
ID_001107,1
ID_001108,1
ID_001109,1
ID_001110,1
ID_001111,1
ID_001112,1
ID_001113,1
ID_001114,1
ID_001115,1
ID_001116,1
ID_001117,1
ID_001118,1
ID_001119,1
ID_001120,1
ID_001121,1
ID_001122,1
ID_001123,1
ID_001124,1
ID_001125,1
ID_001126,1
ID_001127,1
ID_001128,1
ID_001129,1
ID_001130,1
ID_001131,1
ID_001132,1
ID_001133,1
ID_001134,1
ID_001135,1
ID_001136,1
ID_001137,1
ID_001138,1
ID_001139,1
ID_001140,1
ID_001141,1
ID_001142,1
ID_001143,1
ID_001144,1
ID_001145,1
ID_001146,1
ID_001147,1
ID_001148,1
ID_001149,1
ID_001150,1
ID_001151,1
ID_001152,1
ID_001153,1
ID_001154,1
ID_001155,1
ID_001156,1
ID_001157,1
ID_001158,1
ID_001159,1
ID_001160,1
ID_001161,1
ID_001162,1
ID_001163,1
ID_001164,1
ID_001165,1
ID_001166,1
ID_001167,1
ID_001168,1
ID_001169,1
ID_001170,1
ID_001171,1
ID_001172,1
ID_001173,1
ID_001174,1
ID_001175,1
ID_001176,1
ID_001177,1
ID_001178,1
ID_001179,1
ID_001180,1
ID_001181,1
ID_001182,1
ID_001183,1
ID_001184,1
ID_001185,1
ID_001186,1
ID_001187,1
ID_001188,1
ID_001189,1
ID_001190,1
ID_001191,1
ID_001192,1
ID_001193,1
ID_001194,1
ID_001195,1
ID_001196,1
ID_001197,1
ID_001198,1
ID_001199,1
ID_001200,1
ID_001201,1
ID_001202,1
ID_001203,1
ID_001204,1
ID_001205,1
ID_001206,1
ID_001207,1
ID_001208,1
ID_001209,1
ID_001210,1
ID_001211,1
ID_001212,1
ID_001213,1
ID_001214,1
ID_001215,1
ID_001216,1
ID_001217,1
ID_001218,1
ID_001219,1
ID_001220,1
ID_001221,1
ID_001222,1
ID_001223,1
ID_001224,1
ID_001225,1
ID_001226,1
ID_001227,1
ID_001228,1
ID_001229,1
ID_001230,1
ID_001231,1
ID_001232,1
ID_001233,1
ID_001234,1
ID_001235,1
ID_001236,1
ID_001237,1
ID_001238,1
ID_001239,1
ID_001240,1
ID_001241,1
ID_001242,1
ID_001243,1
ID_001244,1
ID_001245,1
ID_001246,1
ID_001247,1
ID_001248,1
ID_001249,1
ID_001250,1
ID_001251,1
ID_001252,1
ID_001253,1
ID_001254,1
ID_001255,1
ID_001256,1
ID_001257,1
ID_001258,1
ID_001259,1
ID_001260,1
ID_001261,1
ID_001262,1
ID_001263,1
ID_001264,1
ID_001265,1
ID_001266,1
ID_001267,1
ID_001268,1
ID_001269,1
ID_001270,1
ID_001271,1
ID_001272,1
ID_001273,1
ID_001274,1
ID_001275,1
ID_001276,1
ID_001277,1
ID_001278,1
ID_001279,1
ID_001280,1
ID_001281,1
ID_001282,1
ID_001283,1
ID_001284,1
ID_001285,1
ID_001286,1
ID_001287,1
ID_001288,1
ID_001289,1
ID_001290,1
ID_001291,1
ID_001292,1
ID_001293,1
ID_001294,1
ID_001295,1
ID_001296,1
ID_001297,1
ID_001298,1
ID_001299,1
ID_001300,1
ID_001301,1
ID_001302,1
ID_001303,1
ID_001304,1
ID_001305,1
ID_001306,1
ID_001307,1
ID_001308,1
ID_001309,1
ID_001310,1
ID_001311,1
ID_001312,1
ID_001313,1
ID_001314,1
ID_001315,1
ID_001316,1
ID_001317,1
ID_001318,1
ID_001319,1
ID_001320,1
ID_001321,1
ID_001322,1
ID_001323,1
ID_001324,1
ID_001325,1
ID_001326,1
ID_001327,1
ID_001328,1
ID_001329,1
ID_001330,1
ID_001331,1
ID_001332,1
ID_001333,1
ID_001334,1
ID_001335,1
ID_001336,1
ID_001337,1
ID_001338,1
ID_001339,1
ID_001340,1
ID_001341,1
ID_001342,1
ID_001343,1
ID_001344,1
ID_001345,1
ID_001346,1
ID_001347,1
ID_001348,1
ID_001349,1
ID_001350,1
ID_001351,1
ID_001352,1
ID_001353,1
ID_001354,1
ID_001355,1
ID_001356,1
ID_001357,1
ID_001358,1
ID_001359,1
ID_001360,1
ID_001361,1
ID_001362,1
ID_001363,1
ID_001364,1
ID_001365,1
ID_001366,1
ID_001367,1
ID_001368,1
ID_001369,1
ID_001370,1
ID_001371,1
ID_001372,1
ID_001373,1
ID_001374,1
ID_001375,1
ID_001376,1
ID_001377,1
ID_001378,1
ID_001379,1
ID_001380,1
ID_001381,1
ID_001382,1
ID_001383,1
ID_001384,1
ID_001385,1
ID_001386,1
ID_001387,1
ID_001388,1
ID_001389,1
ID_001390,1
ID_001391,1
ID_001392,1
ID_001393,1
ID_001394,1
ID_001395,1
ID_001396,1
ID_001397,1
ID_001398,1
ID_001399,1
ID_001400,1
ID_001401,1
ID_001402,1
ID_001403,1
ID_001404,1
ID_001405,1
ID_001406,1
ID_001407,1
ID_001408,1
ID_001409,1
ID_001410,1
ID_001411,1
ID_001412,1
ID_001413,1
ID_001414,1
ID_001415,1
ID_001416,1
ID_001417,1
ID_001418,1
ID_001419,1
ID_001420,1
ID_001421,1
ID_001422,1
ID_001423,1
ID_001424,1
ID_001425,1
ID_001426,1
ID_001427,1
ID_001428,1
ID_001429,1
ID_001430,1
ID_001431,1
ID_001432,1
ID_001433,1
ID_001434,1
ID_001435,1
ID_001436,1
ID_001437,1
ID_001438,1
ID_001439,1
ID_001440,1
ID_001441,1
ID_001442,1
ID_001443,1
ID_001444,1
ID_001445,1
ID_001446,1
ID_001447,1
ID_001448,1
ID_001449,1
ID_001450,1
ID_001451,1
ID_001452,1
ID_001453,1
ID_001454,1
ID_001455,1
ID_001456,1
ID_001457,1
ID_001458,1
ID_001459,1
ID_001460,1
ID_001461,1
ID_001462,1
ID_001463,1
ID_001464,1
ID_001465,1
ID_001466,1
ID_001467,1
ID_001468,1
ID_001469,1
ID_001470,1
ID_001471,1
ID_001472,1
ID_001473,1
ID_001474,1
ID_001475,1
ID_001476,1
ID_001477,1
ID_001478,1
ID_001479,1
ID_001480,1
ID_001481,1
ID_001482,1
ID_001483,1
ID_001484,1
ID_001485,1
ID_001486,1
ID_001487,1
ID_001488,1
ID_001489,1
ID_001490,1
ID_001491,1
ID_001492,1
ID_001493,1
ID_001494,1
ID_001495,1
ID_001496,1
ID_001497,1
ID_001498,1
ID_001499,1
ID_001500,1
ID_001501,1
ID_001502,1
ID_001503,1
ID_001504,1
ID_001505,1
ID_001506,1
ID_001507,1
ID_001508,1
ID_001509,1
ID_001510,1
ID_001511,1
ID_001512,1
ID_001513,1
ID_001514,1
ID_001515,1
ID_001516,1
ID_001517,1
ID_001518,1
ID_001519,1
ID_001520,1
ID_001521,1
ID_001522,1
ID_001523,1
ID_001524,1
ID_001525,1
ID_001526,1
ID_001527,1
ID_001528,1
ID_001529,1
ID_001530,1
ID_001531,1
ID_001532,1
ID_001533,1
ID_001534,1
ID_001535,1
ID_001536,1
ID_001537,1
ID_001538,1
ID_001539,1
ID_001540,1
ID_001541,1
ID_001542,1
ID_001543,1
ID_001544,1
ID_001545,1
ID_001546,1
ID_001547,1
ID_001548,1
ID_001549,1
ID_001550,1
ID_001551,1
ID_001552,1
ID_001553,1
ID_001554,1
ID_001555,1
ID_001556,1
ID_001557,1
ID_001558,1
ID_001559,1
ID_001560,1
ID_001561,1
ID_001562,1
ID_001563,1
ID_001564,1
ID_001565,1
ID_001566,1
ID_001567,1
ID_001568,1
ID_001569,1
ID_001570,1
ID_001571,1
ID_001572,1
ID_001573,1
ID_001574,1
ID_001575,1
ID_001576,1
ID_001577,1
ID_001578,1
ID_001579,1
ID_001580,1
ID_001581,1
ID_001582,1
ID_001583,1
ID_001584,1
ID_001585,1
ID_001586,1
ID_001587,1
ID_001588,1
ID_001589,1
ID_001590,1
ID_001591,1
ID_001592,1
ID_001593,1
ID_001594,1
ID_001595,1
ID_001596,1
ID_001597,1
ID_001598,1
ID_001599,1
ID_001600,1
ID_001601,1
ID_001602,1
ID_001603,1
ID_001604,1
ID_001605,1
ID_001606,1
ID_001607,1
ID_001608,1
ID_001609,1
ID_001610,1
ID_001611,1
ID_001612,1
ID_001613,1
ID_001614,1
ID_001615,1
ID_001616,1
ID_001617,1
ID_001618,1
ID_001619,1
ID_001620,1
ID_001621,1
ID_001622,1
ID_001623,1
ID_001624,1
ID_001625,1
ID_001626,1
ID_001627,1
ID_001628,1
ID_001629,1
ID_001630,1
ID_001631,1
ID_001632,1
ID_001633,1
ID_001634,1
ID_001635,1
ID_001636,1
ID_001637,1
ID_001638,1
ID_001639,1
ID_001640,1
ID_001641,1
ID_001642,1
ID_001643,1
ID_001644,1
ID_001645,1
ID_001646,1
ID_001647,1
ID_001648,1
ID_001649,1
ID_001650,1
ID_001651,1
ID_001652,1
ID_001653,1
ID_001654,1
ID_001655,1
ID_001656,1
ID_001657,1
ID_001658,1
ID_001659,1
ID_001660,1
ID_001661,1
ID_001662,1
ID_001663,1
ID_001664,1
ID_001665,1
ID_001666,1
ID_001667,1
ID_001668,1
ID_001669,1
ID_001670,1
ID_001671,1
ID_001672,1
ID_001673,1
ID_001674,1
ID_001675,1
ID_001676,1
ID_001677,1
ID_001678,1
ID_001679,1
ID_001680,1
ID_001681,1
ID_001682,1
ID_001683,1
ID_001684,1
ID_001685,1
ID_001686,1
ID_001687,1
ID_001688,1
ID_001689,1
ID_001690,1
ID_001691,1
ID_001692,1
ID_001693,1
ID_001694,1
ID_001695,1
ID_001696,1
ID_001697,1
ID_001698,1
ID_001699,1
ID_001700,1
ID_001701,1
ID_001702,1
ID_001703,1
ID_001704,1
ID_001705,1
ID_001706,1
ID_001707,1
ID_001708,1
ID_001709,1
ID_001710,1
ID_001711,1
ID_001712,1
ID_001713,1
ID_001714,1
ID_001715,1
ID_001716,1
ID_001717,1
ID_001718,1
ID_001719,1
ID_001720,1
ID_001721,1
ID_001722,1
ID_001723,1
ID_001724,1
ID_001725,1
ID_001726,1
ID_001727,1
ID_001728,1
ID_001729,1
ID_001730,1
ID_001731,1
ID_001732,1
ID_001733,1
ID_001734,1
ID_001735,1
ID_001736,1
ID_001737,1
ID_001738,1
ID_001739,1
ID_001740,1
ID_001741,1
ID_001742,1
ID_001743,1
ID_001744,1
ID_001745,1
ID_001746,1
ID_001747,1
ID_001748,1
